,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.08890015,0.7825272,-0.044036597,0.50914055,-0.001249751,-0.12322689,-0.016641388,-0.04123638,-0.0351453,-0.08217215,0.4443696,0.3622653,-0.014652286,-0.030261895,-0.106341936,-0.009307052,-0.05246138,-0.01616635,0.093482286,-0.107453324,0.8358554,0.68094385,-0.09094575,-0.10018075,-0.052332826,-0.07094564,-0.008939357,-0.059731904,-0.22675626,-0.04020928,-0.047614854,-0.10257079,-0.059454467,0.19026461,-0.14261661,-0.08398845,-0.04686033,1.5544894,0.81807977,-0.06629275,-0.04520113,0.019255452,-0.11592366,-0.057690088,-0.036138754,-0.053583987,-0.036980234,-0.115490414,-0.016346447,0.3429742,-0.036010265,-0.009618798,-0.16048847,0.32282215,-0.03853785,-0.13719696,0.3715299,-0.011410556,0.71415555,-0.03617042,-0.10657642,-0.007094261,-0.20207907,-0.059919484
1,-0.10059065,0.85570204,-0.06714595,0.48887038,-0.004880134,-0.13003208,-0.03532331,-0.038612433,-0.039401863,-0.10244999,0.4154694,0.30483374,-0.013493503,-0.016428666,-0.114878826,0.03903965,-0.044394944,-0.012357025,0.1277258,-0.09429824,0.8624998,0.7349767,-0.09676606,-0.106041856,-0.049425464,-0.067543745,-0.016946845,-0.06034079,-0.23059043,-0.04323326,-0.07407795,-0.11518604,-0.070961796,0.19805913,-0.16646925,-0.11608736,-0.05794284,1.8349761,0.94019294,-0.078187644,-0.058053955,-0.002154141,-0.12374181,-0.07441203,-0.04378997,-0.053130787,-0.04233186,-0.15052167,-0.016576366,0.46629983,-0.037434924,-0.031177536,-0.19387147,0.39458004,-0.051721416,-0.16964814,0.51049304,-0.026602509,0.8764413,-0.042142324,-0.12574768,-0.016623536,-0.24122995,-0.082559764
2,-0.08347214,0.82184094,-0.032753486,0.5002344,-0.012548325,-0.110855415,-0.024095401,-0.055659056,-0.049630705,-0.07314589,0.4514549,0.33500147,-0.02549695,-0.024730405,-0.10099741,0.035756037,-0.072483115,-0.015798492,0.20024033,-0.11648649,0.9955294,0.898354,-0.115004584,-0.116607666,-0.058693822,-0.08140876,-0.021045517,-0.07482823,-0.2753105,-0.061085798,-0.06927995,-0.123229735,-0.0645126,0.20765436,-0.19282742,-0.12909953,-0.070491605,1.9461106,0.9288514,-0.09766244,-0.061554287,-0.008812868,-0.14162983,-0.071224146,-0.027497422,-0.073547624,-0.044011705,-0.15955079,-0.0325211,0.46534693,-0.05260689,-0.044458736,-0.20391926,0.45898882,-0.04670476,-0.17605877,0.46224266,-0.035672378,0.8179874,-0.04434961,-0.14053097,-0.013444481,-0.24509141,-0.09702402
3,-0.07051129,0.5988034,-0.027211571,0.34970292,0.008385524,-0.07773452,-0.015943678,-0.038997225,-0.01979104,-0.06328352,0.2714389,0.27496138,-0.007944876,-0.021522246,-0.07374713,0.055583395,-0.059664372,-0.013372241,0.13942055,-0.10660397,0.9045399,0.73163533,-0.10863439,-0.119769044,-0.054236904,-0.07473454,-0.025128545,-0.06523818,-0.2428723,-0.03599228,-0.06534037,-0.12283851,-0.06238407,0.1769393,-0.15408626,-0.08221168,-0.05118091,1.6182909,0.7944388,-0.075474076,-0.044533677,-0.000495381,-0.12597851,-0.055642094,-0.038814016,-0.05277364,-0.03290668,-0.12408922,-0.030793972,0.43277705,-0.04233931,-0.042819433,-0.17283455,0.3797467,-0.051326122,-0.17518996,0.4284424,-0.009520758,0.8360551,-0.04805911,-0.1290824,-0.020615268,-0.24919751,-0.06852616
4,-0.119825356,0.9020051,-0.05681507,0.607861,-0.018129107,-0.14684579,-0.02851566,-0.05075311,-0.051830374,-0.08077123,0.576968,0.41373163,-0.018828325,-0.009235658,-0.13859493,-0.021914795,-0.06955327,-0.019805986,0.24456109,-0.10207305,0.95910877,0.8801082,-0.114553005,-0.103730045,-0.067163184,-0.06826735,-0.012190321,-0.07041484,-0.26935273,-0.063003674,-0.0625271,-0.120465815,-0.060765937,0.16350165,-0.18117207,-0.12223154,-0.061829392,1.8917774,0.95017576,-0.09120201,-0.054479036,-0.015615308,-0.122627914,-0.06576007,-0.04904159,-0.05953829,-0.0349522,-0.15593776,-0.030312888,0.53668636,-0.039022107,-0.046255965,-0.20947443,0.4871549,-0.04784029,-0.17778991,0.6047379,-0.044990353,0.8256193,-0.058349386,-0.12803549,-0.009665196,-0.25322813,-0.110896654
5,-0.07338718,0.8103892,-0.058869172,0.5703054,-0.023420893,-0.14755501,-0.026317976,-0.029126428,-0.04942876,-0.06489958,0.49355128,0.24176519,-0.019669563,-0.003924241,-0.10130599,-0.016658917,-0.04843312,-0.017980943,0.19107021,-0.104987524,0.8103396,0.7598825,-0.09681774,-0.08791273,-0.054669514,-0.048728056,-0.016089415,-0.05898159,-0.24466947,-0.060361803,-0.050400026,-0.08277726,-0.07660518,0.08517,-0.16525342,-0.13030644,-0.062677935,1.8552651,0.9951218,-0.09659713,-0.065540336,-0.014437886,-0.11715784,-0.057742804,-0.017279735,-0.04765286,-0.033133514,-0.1570129,-0.011071628,0.445365,-0.03275811,-0.024839582,-0.2113806,0.44931352,-0.03662899,-0.153042,0.5662415,-0.053170353,0.8657106,-0.04883675,-0.14405738,-0.001860706,-0.2433092,-0.107214205
6,-0.07599565,0.7136886,-0.043620583,0.388761,0.029767957,-0.09017451,-0.006516139,-0.039356828,-0.017087875,-0.0712486,0.3123898,0.32523412,0.031025356,-0.03076682,-0.075365774,0.034854446,-0.04128256,-0.018848136,0.0689128,-0.08756732,0.6819856,0.54984623,-0.073306814,-0.08298694,-0.05418879,-0.05879482,-0.011178716,-0.04694941,-0.17887928,-0.03157157,-0.039656006,-0.09242076,-0.049357146,0.1984914,-0.11620233,-0.06329777,-0.026338259,1.2785552,0.65156466,-0.057574783,-0.040317927,0.012811519,-0.093655445,-0.062163692,-0.044971116,-0.032646626,-0.020956412,-0.10742232,-0.016659627,0.30966753,-0.020268723,-0.004723372,-0.12434399,0.22870664,-0.040089455,-0.10913726,0.3173922,-0.010781469,0.5952472,-0.03523103,-0.08139402,-0.012485689,-0.15910551,-0.045719814
7,-0.06704633,0.7028639,-0.032765936,0.47378552,0.009561844,-0.09645481,-0.001911736,-0.04406624,-0.015324054,-0.032470305,0.36943746,0.26981872,0.021220773,-0.024118358,-0.053197213,-0.012588038,-0.050346557,-0.014078218,0.07310632,-0.107301466,0.7602861,0.5735163,-0.078226455,-0.11596883,-0.0948021,-0.07450788,-0.016981678,-0.062161434,-0.20044069,-0.03822262,-0.025490757,-0.08866273,-0.043704703,0.10908494,-0.1332242,-0.08293154,-0.042583216,1.4626725,0.73052335,-0.073383905,-0.035539486,-0.03291218,-0.07360178,-0.054663103,-0.03297653,-0.018309992,-0.006788156,-0.14071648,-0.029584289,0.3029908,-0.03633744,0.051297903,-0.17810139,0.40358803,-0.024202066,-0.16058579,0.38845488,-0.000322299,0.64679635,-0.036795832,-0.081157655,-0.02560149,-0.21820621,-0.06062592
8,-0.08956091,1.017532,-0.05841776,0.6288117,-0.008309698,-0.13254274,-0.009360126,-0.04059871,-0.030488094,-0.05222461,0.52438456,0.34655076,0.037177816,-0.032249447,-0.061234407,-0.01240007,-0.06147797,-0.016898558,0.043594144,-0.124445364,0.94319946,0.70104444,-0.097978376,-0.14894955,-0.1034621,-0.09607815,-0.02614544,-0.08275938,-0.23803836,-0.03223896,-0.042497594,-0.11911365,-0.03747775,0.104980074,-0.12775236,-0.05676893,-0.020040883,1.3206222,0.6764216,-0.041382056,-0.043447644,-0.016692135,-0.0764285,-0.048189905,-0.065105595,-0.023029128,-0.004806366,-0.11566364,-0.03143905,0.33770204,-0.021061575,0.020218099,-0.16243489,0.404874,-0.01743145,-0.15438117,0.4426473,-0.002876444,0.59536487,-0.039256692,-0.07642663,-0.02585451,-0.20877479,-0.0627544
9,-0.09843916,0.7920773,-0.03607861,0.5342426,-0.006852927,-0.1108621,-0.019335132,-0.045284938,-0.021595398,-0.06410397,0.43992028,0.35143852,-0.01010398,-0.02508297,-0.08687142,-0.001779614,-0.052498247,-0.02103261,0.119675614,-0.1041189,0.7774652,0.6307623,-0.092062615,-0.09772448,-0.07089766,-0.059424598,-0.018803217,-0.053005807,-0.20685393,-0.042908557,-0.044911228,-0.10480584,-0.044489123,0.06549537,-0.10291119,-0.07922319,-0.04046938,1.1778704,0.5965398,-0.0647841,-0.026593301,-0.02517044,-0.056568313,-0.032821972,-0.025532693,-0.018255077,-0.011470314,-0.1198343,-0.021779662,0.42150182,-0.02358583,-0.015468367,-0.16339165,0.38030735,-0.0251331,-0.1549039,0.4392498,-0.023566412,0.6100565,-0.03883685,-0.09637548,-0.012878211,-0.20092529,-0.07256241
