,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.036370818,-0.023970766,-0.09430077,-0.041068185,0.2730584,0.23736277,0.076567814,-0.012745046,-0.1225103,-0.054359313,-0.022696776,0.22687621,-0.058180273,-0.04297854,-0.03412831,-0.044029225,-0.030710714,0.12995182,-0.06645781,-0.09771803,-0.054898653,0.040544525,-0.0164532,-0.04406345,-0.047599126,0.04147674,-0.047296185,-0.10610779,-0.057031617,-0.010541027,-0.023768242,-0.07750104,-0.042678677,0.2190068,-0.030795908,-0.042146813,-0.034939606,-0.03645329,-0.0699992,-0.05026775,0.27298236,-0.087945744,-0.08610229,0.0039263833,0.24258274,0.14779535,-0.05308492,-0.03327333,-0.021306556,-0.019860033,-0.080306254,-0.062485754,-0.05153503,-0.0820947,0.20211329,0.21210247,-0.037127625,-0.040023707,-0.029092567,-0.11368077,-0.08485773,-0.04221714,0.16041693,-0.04977025
1,-0.03079683,-0.020317145,-0.06910235,-0.022211364,0.18368383,0.14321172,-0.0028121818,-0.03242403,-0.053139955,-0.040273257,0.0059047746,0.103693895,-0.0230882,-0.020609347,-0.05829011,-0.02091789,-0.010368523,0.16872005,-0.040551685,-0.047102697,-0.037833825,0.13451257,-0.021275926,-0.0065870997,-0.024911806,0.08503235,-0.0227044,-0.08454323,-0.03157308,-0.017613458,-0.03026445,-0.043774035,-0.03151643,0.15797713,-0.015580373,-0.020843882,-0.034685645,-0.032649178,-0.06665481,-0.043247502,0.049007885,-0.053931892,-0.054323524,-0.022684345,0.15214318,0.1711793,-0.02329155,-0.023975383,-0.02164366,-0.007929435,-0.048813913,-0.03563886,-0.04511434,-0.037123144,0.11783718,0.049315125,-0.029018378,0.0041706823,-0.010743489,-0.0353698,-0.044162575,-0.041354105,0.08605534,-0.014334297
2,-0.031493712,-0.034993697,-0.0848032,-0.0129756285,0.3987965,0.25876957,0.02506062,-0.027274564,-0.15076177,-0.059615962,-0.026864966,0.24388537,-0.04351227,-0.034851257,-0.049191825,-0.023303807,-0.0122576635,0.18514946,-0.091339804,-0.07843172,-0.065432705,0.012046451,-0.028594367,0.024580171,-0.03959353,0.12697983,-0.071211,-0.12152945,-0.04823999,-0.03399372,-0.056753203,-0.06647209,-0.03256463,0.16929008,-0.021640208,-0.03873419,-0.016874101,-0.022779828,-0.09387094,-0.04627921,0.12992631,-0.082050994,-0.0668673,-0.023604076,0.10204816,0.19980015,-0.02055911,-0.06355572,-0.0122983465,-0.0030382443,-0.0132065145,-0.055077586,-0.039608184,-0.030761989,0.091693036,0.052743938,-0.03525489,-0.021527497,-0.012240451,-0.03054048,-0.042084,-0.031036582,0.03105681,-0.0233772
3,-0.041579943,-0.022206683,-0.078993976,-0.019355468,0.2935898,0.19014046,0.07739792,-0.034755234,-0.08832867,-0.045169406,-0.038233608,0.26005766,-0.021276508,-0.0386668,-0.053203296,-0.026562985,-0.023363821,0.22592533,-0.069753565,-0.0852916,-0.05086718,0.07785027,-0.015373528,-0.011180948,-0.040864613,0.11904216,-0.049923852,-0.12129721,-0.057746273,-0.015923502,-0.029493833,-0.06388387,-0.046525687,0.23475826,-0.0275868,-0.046474013,-0.026746342,-0.030312981,-0.08912992,-0.056880563,0.23577823,-0.09182,-0.08736325,-0.012741145,0.2558093,0.19942302,-0.029004205,-0.03683195,-0.018631484,-0.0044323364,-0.078395374,-0.05087559,-0.0693306,-0.08050001,0.14661463,0.16922592,-0.038213912,-0.012319991,-0.023016304,-0.06425007,-0.07777027,-0.042504575,0.1447927,-0.021833532
4,-0.04395757,-0.039534524,-0.08691897,-0.0509876,0.37326208,0.22941595,-0.008713404,-0.039334476,-0.09305409,-0.033091273,-0.035298076,0.2621805,-0.047689788,-0.045455962,-0.07708519,-0.0040559573,-0.024551664,0.18583438,-0.07699325,-0.08649371,-0.045401208,0.096523404,-0.03628088,0.068013206,-0.024039749,0.16186863,-0.030980978,-0.12795168,-0.035421357,-0.020759482,-0.022452326,-0.05914971,-0.046581533,0.30814722,-0.036746155,-0.026369454,-0.049046937,-0.04977088,-0.088453256,-0.076410055,0.21804138,-0.11823462,-0.10459534,-0.011705217,0.2564255,0.3166086,-0.045200087,-0.030646957,-0.015933806,-0.019905059,-0.056842297,-0.07428379,-0.081045456,-0.080748156,0.21508099,0.27222088,-0.055441443,-0.037596785,-0.032610156,-0.05706647,-0.08986167,-0.057819515,0.17705,-0.0482088
5,-0.026523428,-0.020414365,-0.112707585,-0.07333468,0.17082179,0.35698158,0.014645315,-0.012779005,-0.10125693,-0.038798355,-0.02521047,0.07201454,-0.027647894,-0.04174107,-0.024983983,0.04489862,0.014856201,0.006210044,-0.048848778,-0.07049035,-0.0076628393,0.011807732,-0.06636871,0.07103788,-0.010367014,0.48406714,-0.024332622,-0.056516718,-0.06301505,-0.0014110011,-0.06825729,-0.07998758,-0.04021908,-0.008156229,-0.034511812,0.062258177,-0.011069961,-0.014899187,-0.05138432,-0.053229604,0.36561307,-0.053945873,-0.048506048,0.0781442,0.32118785,0.10370308,-0.03139278,0.072854355,-0.027902272,0.05205069,-0.01226581,-0.062323157,-0.08641619,-0.015885316,-0.0041380026,-0.0030140236,-0.041624274,-0.004046531,-0.024068782,-0.030209797,-0.018797126,-0.0027279726,-0.033714235,-0.0013133731
6,-0.0273271,-0.013844805,-0.08857529,-0.007887387,0.37057748,0.2740955,-0.016190065,-0.009073953,-0.11455917,-0.054225046,-0.033504844,0.2500268,-0.029139819,-0.038670707,-0.046583287,-0.031803332,0.05813795,0.20901395,-0.049032256,-0.064959675,-0.0572693,0.025825055,-0.023797438,0.028045693,-0.05748307,0.123009294,-0.048122376,-0.08680556,-0.023780355,-0.024502961,-0.03680502,-0.04580294,-0.040545482,0.38274357,-0.020241562,-0.010198334,-0.030185249,-0.04721031,-0.099713646,-0.061247896,0.19029216,-0.121875405,-0.1163632,-0.020137945,0.22196522,0.28261384,-0.04086705,-0.059159726,-0.016114485,0.04749237,-0.057828136,-0.07515188,-0.074776344,-0.058296133,0.16311479,0.10511118,-0.033585865,-0.041137073,-0.017355038,-0.05490394,-0.07382387,-0.03514741,0.05915855,-0.017453177
7,-0.04090072,-0.022737656,-0.09534041,-0.03739507,0.3960336,0.23739444,-0.001147585,-0.042520963,-0.13091953,-0.045012154,-0.018920211,0.1837159,-0.049420793,-0.038087234,-0.056482457,-0.021808337,-0.016879406,0.23572747,-0.066551015,-0.08849622,-0.051601533,0.03660887,-0.015681962,0.005721396,-0.049691923,0.20284748,-0.053512238,-0.111093014,-0.060307205,-0.007961523,-0.030823296,-0.04591697,-0.020153087,0.18065757,-0.020563515,-0.018200967,-0.041561082,-0.020757504,-0.0445698,-0.04881366,0.1288089,-0.0621983,-0.061241366,0.035476122,0.16768365,0.123251736,-0.032951515,-0.023580438,-0.015162732,-0.002679763,-0.049224146,-0.06624936,-0.061021335,-0.06474528,0.14931844,0.15908971,-0.046634763,-0.028078357,-0.026482608,-0.05891156,-0.08270393,-0.04015374,0.10300423,-0.043775186
8,-0.04424799,-0.018559698,-0.08727111,-0.007500984,0.39142573,0.18270549,0.02022281,-0.029848455,-0.12953551,-0.038819462,-0.027471805,0.22535695,-0.017267479,-0.053403113,-0.030716946,-0.022416675,-0.01119359,0.27720547,-0.08303914,-0.09324756,-0.09129781,0.021072363,-0.013706161,-0.023367291,-0.05436925,0.20631795,-0.06606779,-0.12236802,-0.053320322,-0.025304763,-0.052833557,-0.05888987,-0.032888614,0.2881823,-0.022512939,-0.020662537,-0.03808572,-0.029793678,-0.09176102,-0.06088716,0.16829821,-0.096793965,-0.0904471,-0.015188763,0.17060795,0.31630147,-0.035142828,-0.045715686,-0.016079646,-0.009345963,-0.056074742,-0.065291815,-0.06226377,-0.052531503,0.21384001,0.19180018,-0.022245297,-0.025316503,-0.02540628,-0.08209725,-0.066206016,-0.0144646,0.029575607,-0.032680474
9,-0.02193514,-0.018379346,-0.04645382,-0.022334209,0.27227825,0.079828225,-0.0020517905,-0.037784733,-0.06270077,-0.028190793,0.062535055,0.122177236,-0.03281053,-0.015828094,-0.019633196,-0.014252976,1.3278797e-05,0.10406219,-0.04506072,-0.042069178,-0.03375997,0.03442111,0.014492517,-0.0047038505,-0.029230822,0.052603558,-0.028506856,-0.072326966,-0.04203276,-0.0047219433,-0.013172472,-0.036994133,-0.009018329,0.1489781,-0.020142615,-0.03924065,-0.0276285,-0.0101903025,-0.041021574,-0.0029106452,0.022160333,-0.062089726,-0.031831786,0.10427779,0.0478068,0.08329952,-0.0053276424,-0.033135757,-0.013851056,-0.015774895,-0.049416147,-0.05264168,-0.041321427,-0.04743053,0.15036422,0.19037637,-0.019701557,-0.026295064,-0.034076054,-0.042373043,-0.062038306,-0.0043952963,-0.01222282,-0.04253628
