,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.018682856,0.092895776,0.07033896,-0.032110743,0.087917045,-0.02850377,-0.020670025,-0.02712673,-0.03705493,0.011835493,-0.02172026,-0.0038038485,-0.039501686,0.1091039,-0.052787602,0.06016094,0.03497226,-0.021259228,-0.021849724,-0.019970687,-0.0022532789,-0.043411594,-0.0023985961,0.021549871,-0.03412503,-0.04753217,0.21811323,-0.022590846,0.17614351,-0.009465871,-0.05160365,-0.028268376,0.09394409,-0.027955329,-0.062264733,0.00027171336,-0.016428215,-0.005940646,-0.045195125,-0.014736237,-0.0664944,-0.025605936,-0.08659989,-0.0016926632,-0.0016230699,0.13715172,-0.015835164,-0.0036328624,-0.007765026,-0.056385536,-0.04597822,-0.04072611,0.10383665,-0.021113725,-0.044204384,0.29797637,-0.005972736,0.03473086,0.10151552,0.08217202,-0.034634065,-0.017003246,-0.024070775,0.10014652
1,-0.0081508355,0.2171308,0.09538385,-0.067603216,0.25093433,-0.06551788,-0.027951822,-0.011920633,-0.058039937,0.027292242,-0.048043195,-0.024997134,-0.056365408,0.30030075,-0.065671,0.08250278,0.20431256,-0.024614798,-0.019240012,-0.028776305,0.1412886,-0.049617745,0.06986954,-0.014123921,-0.040005844,-0.068664566,0.20964737,-0.028237294,0.19564058,-0.0059772762,-0.07590777,-0.004260251,0.12395914,-0.030441694,-0.08167531,-0.0074445386,-0.033837605,0.025632974,-0.05259252,-0.007182017,-0.048470963,-0.02842587,-0.05552001,-0.018682102,-0.00912983,0.14943212,-0.03653032,-0.0007990684,0.114560895,-0.0759224,-0.07132728,-0.04331514,0.020614548,-0.009709245,-0.071983255,0.28860608,-0.007152611,0.010079369,0.1843707,0.10088729,-0.058587555,-0.034564443,-0.030933414,0.112365425
2,-0.01680482,0.1240748,0.10930002,-0.04944255,0.22477935,-0.04298044,-0.038448457,-0.023298964,-0.052084494,0.06030938,-0.029976131,-0.02261296,-0.051215902,0.25841972,-0.07210577,0.119935736,0.12528083,-0.022845212,-0.039671667,-0.0334933,0.06303145,-0.044033103,-0.0040972396,-0.00032907986,-0.029089466,-0.054344185,0.22338307,-0.02227705,0.22224304,0.038744528,-0.040271934,-0.017296601,0.117010236,-0.019683562,-0.08626978,0.00667914,-0.03653354,0.052099068,-0.044123467,-0.015654312,-0.074206576,-0.0121149635,-0.096659504,-0.018696642,-0.0048584463,0.15716237,-0.015630703,-0.0123644825,0.01627718,-0.06635327,-0.05092872,-0.039906368,0.032505326,-0.02522147,-0.04907402,0.25543547,-0.0047764364,0.042683236,0.15333249,0.030375084,-0.037818406,-0.0246327,-0.022162693,0.09698125
3,-0.017516954,0.10828459,0.02975029,-0.050202895,0.13444985,-0.044315502,-0.025073238,0.020525206,-0.008820177,-0.014753785,-0.024188984,-0.024428237,-0.05152557,0.15215635,-0.039447807,0.16555423,0.059460722,-0.019816574,0.055995174,-0.014519354,0.052386597,-0.010012632,0.110581,-0.020095525,0.018925896,-0.033829242,0.06792014,-0.009401255,0.023700083,-0.027090736,-0.045006085,-0.008174855,0.13373965,-0.016316812,-0.07412385,-0.010410535,-0.03106953,-0.01814867,-0.04811566,-0.01271894,-0.024189472,-0.04886335,-0.01995199,-0.0143733155,-0.016812243,0.17182232,-0.02204025,-0.018276377,-0.0008044171,-0.02670967,-0.05570949,-0.046017963,0.08350563,-0.013668578,-0.03260479,0.13885383,-0.024854606,-0.007865946,0.048460692,0.17659661,-0.024571443,-0.02173534,-0.005357571,0.02679644
4,-0.024318684,0.05255198,-0.0016480748,-0.057291586,0.11333376,-0.04073509,-0.018184418,-0.027803034,-0.042433273,-0.025320208,-0.03286825,-0.019949181,-0.060031936,0.15306179,-0.04310357,0.12697338,0.09376642,-0.006982561,-0.010288464,-0.014356215,-0.0050316127,-0.01713655,-0.011100131,-0.0067972853,-0.0064755497,-0.027181987,0.0891005,-0.021852518,0.096096106,-0.0135697,-0.007817154,-0.007442979,0.082489006,-0.00465015,-0.060517352,0.011592809,-0.035955347,0.047743592,-0.019055767,-0.0026025728,-0.07282561,-0.013327152,-0.051510442,-0.0058068153,0.045714915,0.07079559,-0.008674872,-0.011229764,0.06348796,-0.043335736,-0.03858401,-0.03608205,-0.00018950799,-0.0037639954,-0.024661591,0.18140592,-0.0074214037,-0.014451855,0.06292799,0.052480165,-0.0365503,-0.020135133,-0.022068921,0.11776641
5,0.008953843,0.17540522,0.048364915,-0.06705993,0.19717689,-0.04443381,-0.03674424,-0.019799178,-0.044820454,0.1418676,-0.050452337,-0.0041925483,-0.06311291,0.26409394,-0.06731637,0.12491971,0.06640898,-0.036572453,-0.0059815156,-0.02579867,-0.0009808074,-0.06542145,0.039490357,-0.0066402517,-0.033829838,-0.044521213,0.22535057,-0.024266522,0.18398878,-0.0043167425,-0.07262679,0.0021982463,0.18622734,-0.039078604,-0.1022328,0.03926111,-0.027840976,-0.0049304604,-0.06814131,-0.004077202,-0.07846861,-0.061317425,-0.11418865,-0.022207867,-0.009391124,0.21754873,-0.03366994,-0.012775863,-0.007620458,-0.07541072,-0.058590606,-0.035042986,0.09406338,-0.008238028,-0.049710464,0.33335432,-0.014689974,0.03012357,0.09371087,0.08907348,-0.045174878,-0.016913496,-0.03690693,0.1234519
6,-0.01357311,0.03573973,0.06925713,-0.025233045,0.1314994,-0.024233801,-0.026435303,-0.011124282,-0.02329667,-0.016238516,-0.011173929,-0.018384418,-0.034566272,0.106209755,-0.03527196,0.09992397,0.07100274,-0.008936467,-0.016272081,-0.025446957,-0.01290954,-0.036775045,-0.013150651,0.0010722853,-0.026601667,-0.053801395,0.1909625,-0.020856986,0.15667501,-0.005961091,-0.021439113,-0.03046782,0.11027256,-0.020405393,-0.039729588,0.010231145,-0.025857536,0.009247576,-0.013790926,-0.016449708,-0.055159178,-0.016136453,-0.058089957,0.024146352,0.0064585228,0.026765184,-0.0022435724,-0.021173056,-0.00796127,-0.03476964,-0.047152735,-0.043812174,0.123877406,-0.025991226,-0.047276117,0.1817616,-0.0014233891,0.0056146635,0.0762552,0.0652356,-0.019791437,-0.020305838,-0.0076323524,0.0837312
7,-0.022952093,0.106532335,0.06744423,-0.05351074,0.1291811,-0.0353355,-0.016687606,-0.024053551,-0.04519448,-0.005514914,-0.03483745,0.021440482,-0.07630617,0.18745498,-0.05856546,0.1494119,0.05521462,-0.019746125,-0.0122226495,-0.029832607,-0.019169405,-0.029717704,0.01080506,-0.008492322,-0.02549201,-0.03589953,0.16689156,-0.021167938,0.12383305,-0.015460363,-0.045889854,-0.003453187,0.118631035,-0.005137853,-0.09064795,-0.011599539,-0.03032655,-0.006478827,-0.04915247,-0.011069562,-0.071218975,-0.026301386,-0.064437985,-0.006478001,-0.0036857568,0.1824989,-0.014865688,-0.00887501,0.032715034,-0.046963416,-0.055214833,-0.051835623,0.059594862,-0.0046069855,-0.049478535,0.29254586,-0.013498057,0.028078265,0.1538739,0.17118828,-0.04029006,-0.017461682,-0.03017642,0.11402338
8,-0.020447712,0.16308318,0.091273874,-0.048538826,0.16947834,-0.012610236,-0.020693406,-0.032480896,-0.031761706,0.046468314,-0.020197704,0.009723483,-0.03565646,0.23621914,-0.071287245,0.12638524,0.0017115666,-0.03235166,-0.024481786,-0.012016668,-0.005665231,-0.044581957,-0.008090363,0.022977643,-0.05685808,-0.01938436,0.18580969,-0.021793058,0.105661705,0.029120363,-0.047239877,-0.0022924505,0.09184352,-0.038012486,-0.079628,-0.009078111,-0.03665498,-0.004418275,-0.081082195,-0.019592151,-0.066225454,-0.047041778,-0.11322525,0.00048195187,0.0019216677,0.28998205,-0.032144573,-0.006880886,0.005626742,-0.05267978,-0.044729307,-0.029688943,0.08932617,-0.018284842,-0.032580454,0.29979777,-0.016008573,0.09275649,0.09432143,0.1773341,-0.041661028,0.020629236,-0.017380197,-0.004125611
9,-0.0009210914,0.068850726,0.115423106,-0.028362967,0.2610477,-0.06317981,-0.0251077,-0.016409842,-0.047773924,0.039789762,-0.03758336,-0.010888635,-0.058098342,0.2429463,-0.05627999,0.0716563,0.1460477,-0.0193954,-0.021107433,-0.033130117,0.004616199,-0.024175428,0.015739966,-0.007158915,-0.026674846,-0.03417379,0.05156544,-0.01228415,0.16583985,0.01754582,-0.02888328,0.009114682,0.133298,-0.0055465866,-0.10696119,-0.006127183,-0.051082253,0.08147022,-0.03430714,-0.010466313,-0.072328836,-0.021340013,-0.06949439,-0.027760599,-0.012006024,0.19601613,-0.018030489,-0.013411109,0.10288846,-0.05313257,-0.055259295,-0.020263024,-0.0073186397,-0.0143027995,-0.060661472,0.27821928,-0.01107826,0.041480407,0.15725695,0.05951701,-0.038322233,-0.013764203,-0.04763688,0.14094341
